numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tpaquete1,tpaquete2,tpaquete3,tpaquete4,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,mdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo,clase_ternaria
46806891,202004,0,0,0,68,36,-304.48,12265.68,0,-260.24,0,5,1,0,0,0,1,1,0,-17087.63,2,0,0,0,0,-17087.63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,252720,-60,,0,0,0,,,280800,,,1,0,,,1039,,,,0,0,6,252720,-60,,0,0,0,,,280800,,,1,0,,,1039,,,,0,BAJA+1
46807306,202002,1,0,1,25,37,85498.54,101677.29,781.64,72000.62,406.99,5,1,0,0,0,1,1,0,-1324450.01,2,0,0,0,0,-1637552.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,781.64,0,0,0,0,0,1,3212.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,32,0,0,0,6,0,-639,,0,0,0,0,0,196560,0,0,3,0,0,0,458,0,0,0,0,0,6,0,-2190,,0,0,0,0,0,196560,0,0,3,0,0,0,1101,0,0,0,0,BAJA+1
46809232,202009,1,0,1,46,44,669.38,19908.73,0,13.42,558.7,7,1,0,0,0,1,1,0,0,2,37711.26,0,0,1.17,37711.38,2,0,0,1,7,1224.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,981938.29,-546,,0,0,0,,,1091081.95,,,7,0,,,1294,,,,0,0,0,981938.29,-1642,,1190.81,1393.24,0,-19.94,7.19,1091081.95,0,0,7,0,-921.62,0,1294,-19.94,2,0,257.4,BAJA+1
46810350,202004,1,0,1,27,39,1291.03,1782.05,1284.39,3.46,2.22,6,1,0,0,0,1,1,0,-104.64,2,162.05,0,0,1.17,-1569.81,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1284.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,11,1,9,0,0,126360,-1764,,0,0,0,,,140400,,,1,0,,,1172,,,,0,0,0,126360,-2129,,0,0,0,,,140400,,,1,0,,,1172,,,,0,BAJA+1
46825568,202009,1,0,1,35,44,1234.77,9852.03,1221.91,10.99,0,5,1,0,0,0,1,1,0,-377.73,2,0,0,0,1.17,-1772.52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,126360,-1976,,0,0,0,,,140400,,,0,0,,,1333,,,,0,BAJA+1
46831053,202006,0,0,0,72,41,0,0,0,0,0,7,1,0,0,0,1,1,0,-23707.06,2,0,0,0,1.17,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2619.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1015829.1,-607,,-1164.41,-1164.41,0,,,1128699,,,6,0,,,1227,,,,0,0,0,1015829.1,-1703,,-1.32,-1.54,0,-14.82,6.36,1128699,0,0,6,0,-1123.2,0,1227,-14.82,2,0,0,BAJA+1
46835678,202004,1,0,1,23,38,1741.47,45197.46,0,1468.84,19.6,7,1,0,0,0,1,1,0,-393896.3,2,0,0,0,0,-390579.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,50024.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30646.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46858693,202004,0,0,0,30,33,12348.15,21403.88,1726.11,9078.67,0,5,1,0,0,0,1,1,0,-7156.42,2,0,0,0,0,-9420.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,2,1726.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46863204,202007,1,0,1,54,41,702.78,14394.26,2076.92,-1811.18,636.7,7,1,0,0,0,1,1,0,-762.33,2,15102.99,0,0,1.17,30149.1,2,1,857.2,1,30,41874.21,1,7,4057.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,12,2076.92,0,0,0,0,0,2,46800,0,0,3,5850,0,0,0,0,0,0,0,0,1,4,1,10,0,0,0,0,0,1,1170,2,4680,125,0,0,0,0,126360,-1703,,6880.16,6880.16,0,3331,0,140400,0,0,2,0,-5861.7,0,1229,3331,6,0,561.6,0,0,176904,-2068,,79144.21,92598.72,0,12367.4,31.75,196560,0,0,2,0,-20755.8,0,1229,12367.4,16,0,13326.3,BAJA+1
46866933,202006,0,0,0,44,40,0,0,0,0,0,5,1,0,0,0,1,1,0,-15433.28,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-1734,,0,0,0,,,70200,,,-1,0,,,1202,,,,0,0,7,0,-2099,,0,0,0,,,70200,,,-1,0,,,1202,,,,0,BAJA+1
46867348,202011,1,0,0,27,6,13.31,71.72,6.47,3.68,2.17,8,1,0,0,0,1,1,0,-155.82,2,135.26,0,1902.33,1.17,-1168.67,2,1,1029.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.47,0,0,0,0,0,3,2715.79,3,1087.15,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,1,0,0,0,0,0,22,0,1,0,0,303264,-2190,,0,0,0,,,336960,,,5,0,,,19,,,,0,0,0,303264,-2190,,0,0,0,,,336960,,,5,0,,,19,,,,0,BAJA+1
46871347,202006,0,0,0,37,36,0,0,0,0,0,4,1,0,0,0,1,1,0,0,2,5126.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,9,0,-30,,0,0,0,,,24570,,,-1,0,,,1073,,,,0,BAJA+1
46876823,202010,0,0,0,47,44,1418.15,21121.91,1112.85,109.36,151.58,5,1,0,0,0,1,1,0,-2588.15,2,4551.93,0,0,1.17,14700.03,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1199,4,1112.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,151632,-2220,,-3635.53,-4253.57,0,,,168480,,,3,0,,,1067,,,,0,BAJA+1
46879383,202003,1,0,1,44,37,1526.62,11436.1,1388.84,64.88,52.88,7,1,0,0,0,1,1,0,0,2,3261.09,0,0,1.17,196.33,1,0,0,1,0,0,0,0,0,1,10823.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1388.84,0,0,0,0,0,1,13104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,101088,-2190,,0,0,0,,,112320,,,13,0,,,1115,,,,0,BAJA+1
46880530,202010,1,0,1,52,44,1575.6,13342.97,1424.21,129.39,0,6,1,0,0,0,1,1,0,-4476.2,2,0,0,0,1.17,-6013.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,6,1424.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46881265,202006,0,0,0,40,40,0,0,0,0,0,4,1,0,0,0,1,1,0,0,2,2801.45,0,0,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,0,9,63180,-2099,,0,0,0,,,70200,,,6,0,,,1197,,,,0,BAJA+1
46892471,202004,1,0,1,28,37,415.2,6205.39,62.47,301.47,0.01,4,1,0,0,0,1,1,0,-234.66,2,0.54,0,0,1.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,62.47,0,0,0,0,0,3,5539.95,1,105.3,0,0,0,0,0,0,0,0,0,0,1,19,1,25,0,0,0,0,0,0,0,0,0,24,1,41,0,9,50544,-1825,,0,0,0,,,56160,,,8,0,,,1117,,,,0,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46894560,202001,0,0,0,25,35,1126.32,10670.9,1076.1,42.92,0,6,1,0,0,0,1,1,0,-1731.69,2,0,0,0,1.17,-3136.06,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1199,2,1076.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,63180,-89,,0,0,0,,,70200,,,2,0,,,1037,,,,0,0,0,126360,-89,,0,0,0,,,140400,,,2,0,,,1037,,,,0,BAJA+1
46896511,202007,1,0,1,54,12,2641.81,14754.58,2126.61,418.79,21.55,7,1,0,0,0,1,1,0,-17675.22,2,0,0,0,1.17,-20076.98,1,0,0,1,2,614.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,4,2126.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,176904,-1491,,8.51,8.51,0,0,0,196560,0,0,2,0,0,0,360,0,0,0,0,0,0,176904,-1856,,-565.71,-661.88,0,0,0,196560,0,0,2,0,-1755,0,360,0,0,0,0,BAJA+1
46897281,202009,1,0,1,57,43,4889.31,48759.08,1512.27,509.16,2377.2,5,1,0,0,0,1,1,0,-17475.1,3,0,161483.59,0,1.17,178996.96,1,26,29549.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1726.92,0,0,0,0,0,0,8,16126.57,0,0,0,0,0,0,1,1361.45,8,1512.27,0,0,0,0,0,3,9945,8,17479.8,1,9360,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,1,9360,0,0,207,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46898745,202008,1,0,1,57,42,2613.23,18506.59,2028.7,-451.6,951.19,7,1,0,1,0,1,1,0,-171.33,4,21867.25,0,86825.53,1.17,122164.2,2,5,18392.08,1,8,17757.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1779.66,12,2028.7,1,0,0,1,234,7,148473,8,39639.6,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,105,0,0,0,0,88452,-1429,,0,0,0,,,98280,,,5,0,,,404,,,,0,0,0,101088,-1794,,17110.32,19845.2,173.87,10352.75,88.22,112320,0,0,5,0,-82812.76,671.82,404,10352.75,10,0,3006.9,BAJA+1
46900143,202011,1,0,0,42,45,1507.19,20324.14,1221.91,243.83,0,7,1,0,0,0,1,1,0,-4444.72,2,0,0,0,1.17,-1227.93,1,0,0,1,0,0,1,0,0,1,17547.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,2,7168.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,63180,-1581,,0,0,0,,,70200,,,5,0,,,1362,,,,0,0,0,88452,-1946,,0,0,0,,,98280,,,5,0,,,1362,,,,0,BAJA+1
46913655,202009,1,0,1,57,43,1969.21,27454.95,1726.11,123.16,84.62,8,1,0,0,0,1,1,0,0,2,5519.83,0,0,1.17,15803.16,2,0,0,1,0,0,1,0,0,0,0,1,177136.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,2,1726.11,0,0,0,0,0,1,46800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,252720,-607,,0,0,0,,,280800,,,7,0,,,1232,,,,0,0,0,303264,-972,,0,0,0,,,336960,,,7,0,,,1232,,,,0,BAJA+1
46917362,202002,1,0,1,49,36,1329.06,11696.01,1221.91,79.8,11.78,6,1,0,0,0,1,1,0,-486.45,2,779.79,0,0,1.17,-1585.22,1,0,0,1,0,0,0,0,0,1,13336.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,2,1221.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,14,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,63180,-30,,0,0,0,,,70200,,,3,0,,,1090,,,,0,BAJA+1
46917500,202007,1,0,1,61,41,2373.87,3172.08,2356.34,6.18,8.8,8,1,0,0,0,1,1,0,-205.46,2,486.83,0,0,1.17,-2697.92,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,842.3,0,0,0,0,0,0,1,2619.44,4,2356.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0,0,17,0,0,0,0,930884.76,-637,,0,0,0,,,1034353.75,,,9,0,,,1216,,,,0,0,0,930884.76,-1733,,0,0,0,,,1034353.75,,,9,0,,,1216,,,,0,BAJA+1
46921518,202007,1,0,1,27,36,1765.24,19630.51,1726.11,30.57,2.88,5,1,0,0,0,1,1,0,-107.72,2,190.35,0,0,1.17,1000.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1923.24,2,1726.11,0,0,0,0,0,2,3787.29,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,11,0,0,0,0,0,0,0,0,0,15,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46923573,202001,1,0,1,33,34,1932.65,27453.09,0,1078.63,573.21,7,1,0,0,0,1,1,0,-2434.17,2,806.15,0,0,1.17,-4170.76,1,0,0,1,1,3314.02,1,0,0,1,10057.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12837.15,0,0,0,0,0,0,1,16217.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,62,1,6,1,0,2,0,0,0,0,135,0,0,0,0,88452,-1826,,0,0,0,0,0,98280,0,0,2,0,0,0,743,0,0,0,0,0,0,126360,-1826,,39.33,46.01,0,0,0,140400,0,0,2,0,-41595.84,0,743,0,0,0,0,BAJA+1
46927041,202006,0,0,0,38,39,0,0,0,0,0,4,1,0,1,0,1,1,0,-1403.28,4,31986.74,0,26856.46,0,0,1,0,0,0,0,0,0,0,0,4,292089.69,3,54159.34,3,54159.34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,0,0,1,0,0,1,234,3,42675.29,5,30565.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46929847,202011,0,0,0,35,45,1.13,1441.65,0,0,0.97,6,1,0,0,0,1,1,0,0,2,60.72,0,0,1.17,60.72,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176904,-1642,,0,0,0,,,196560,,,5,0,,,200,,,,0,0,0,176904,-1946,,0,0,0,,,196560,,,5,0,,,1344,,,,0,BAJA+1
46930415,202009,1,0,1,32,43,134.8,14549.31,105.17,9.48,15.85,5,1,0,0,0,1,1,0,0,2,1069.92,0,19.6,1.17,1089.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105.17,1,0,0,1,234,1,13455,1,234,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,29,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46938939,202010,1,0,0,45,44,1535.34,14089.15,1432.91,87.55,0,7,1,0,0,0,1,1,0,-3089.46,2,0,0,0,1.17,-4599.14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,4,1432.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,63180,-1976,,0,0,0,,,70200,,,3,0,,,1332,,,,0,BAJA+1
46944851,202007,1,0,1,64,40,151.9,8910.09,0,112.49,17.34,8,1,0,0,0,1,1,0,305.84,2,840.78,0,0,1.17,277.25,2,0,0,1,0,0,1,0,0,1,58129.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1046234.47,-637,,0,0,0,,,1162482.75,,,2,0,,,1191,,,,0,0,0,1046234.47,-1733,,0,0,0,,,1162482.75,,,2,0,,,1191,,,,0,BAJA+1
46966990,202002,1,0,1,33,36,1526.49,16507.92,1608.53,-375.14,305.02,6,1,0,0,0,1,1,0,-151.05,2,1374.45,0,34.93,1.17,-1425.24,1,0,0,1,5,24878.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24878.79,0,0,0,0,0,0,0,0,0,0,0,0,1,1361.45,6,1608.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,15,0,0,63180,-1856,,0,0,0,,,70200,,,3,0,,,1070,,,,0,0,0,63180,-2221,,23649.89,27670.37,0,24878.79,0,70200,0,0,3,0,-25038,0,1070,24878.79,5,0,1275.3,BAJA+1
46972224,202007,1,0,0,52,41,-737.04,-14496.63,420.33,-1421.25,432.04,7,1,0,0,0,1,1,0,-3353.66,2,0,0,5.92,1.17,-4694.07,1,0,0,1,12,25752.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,896.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,420.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,88452,-1703,,0,0,0,,,98280,,,2,0,,,1247,,,,0,0,0,176904,-2068,,29526.35,34545.82,0,3824.8,0,196560,0,0,2,0,-26735.85,0,1247,3824.8,5,0,7686.9,BAJA+1
46979154,202002,1,0,1,46,36,31.2,5777.28,0,26.67,0,5,1,0,0,0,1,1,0,-31956.45,2,0,0,0,0,-29183.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
46990153,202010,1,0,1,39,44,156.74,-15788.36,0,126.52,7.45,5,1,0,0,0,1,1,0,0,2,272.63,0,0,1.17,181.61,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,126360,-1611,,449.38,449.38,0,0,0,140400,0,0,3,0,-35.1,0,1336,0,0,0,432.9,,,,,,,,,,,,,,,,,,,,,,,BAJA+1
